"ID","word","tagType","sentencenumber"
"38902","fikri","Other","1290"
"38903","disiplinden","Other","1290"
"38904","nasiplenmemişiz.Yolumuz","Other","1290"
"38905","bir","Other","1290"
"38906","görünüyor","Other","1290"
"38907","ama","Other","1290"
"38908","apayrı.Yazık.","Other","1290"
"38910","@canyas65","Person","1291"
"38911","@tekinturan2015","Person","1291"
"38912","@fatihportakal","Other","1291"
"38913","Kitaplarımı","Other","1291"
"38914","oku","Other","1291"
"38915","verdiğim","Other","1291"
"38916","mücadeleyi","Other","1291"
"38917","takip","Other","1291"
"38918","et.Sonra","Other","1291"
"38919","konuşalım.Bir","Other","1291"
"38920","de","Other","1291"
"38921","dava","Other","1291"
"38922","adamı","Other","1291"
"38923","liderini","Other","1291"
"38924","harcamaz","Other","1291"
"38926","@fatihportakal","Person","1292"
"38928","Hakarete","Other","1292"
"38929","karşıyız.Lakin","Other","1292"
"38930","yaptığınız","Other","1292"
"38931","gazetecilik","Other","1292"
"38932","değil","Other","1292"
"38933","kamuoyu","Other","1292"
"38934","yapmaktır.Sağlık","Other","1292"
"38935","üzerinden","Other","1292"
"38936","hem","Other","1292"
"38937","de.Etik","Other","1292"
"38938","diye","Other","1292"
"38939","bir","Other","1292"
"38940","şey","Other","1292"
"38941","var","Other","1292"
"38943","Hülya Darcan","Person","1293"
"38945","Hanımefendi","Other","1293"
"38946","Hayme","Person","1293"
"38947","Ana","Other","1293"
"38948","rolünde","Other","1293"
"38949","çok","Other","1293"
"38950","iyi.Türk","Other","1293"
"38951","tarihinin","Other","1293"
"38952","bu","Other","1293"
"38953","bilge","Other","1293"
"38954","anası","Other","1293"
"38955","işte","Other","1293"
"38956","böyle","Other","1293"
"38957","oynanır.Tebrikler.","Other","1293"
"38959","@bekenbey","Person","1294"
"38960","Bu","Other","1294"
"38961","bir","Other","1294"
"38962","tarz","Other","1294"
"38963","meselesi.İyi","Other","1294"
"38964","beste","Other","1294"
"38965","şiiri","Other","1294"
"38966","yaşatır.Ben","Other","1294"
"38967","şarkı","Other","1294"
"38968","sözlerimle","Other","1294"
"38969","not","Other","1294"
"38970","düşüyorum.Sözlerim","Other","1294"
"38971","fikrimin","Other","1294"
"38972","yoldaşı","Other","1294"
"38974","@bekenbey","Person","1295"
"38975","Hayır.","Other","1295"
"38977","RT","Other","1296"
"38978","@oslembicer","Person","1296"
"38980","Yunustalhasağlam11","Other","1296"
"38981","yaşında","Other","1296"
"38982","Cerrahpaşa onlolojı Bölümünde","Organization","1296"
"38986","ameliyat","Other","1296"
"38987","olucak","Other","1296"
"38988","acil","Other","1296"
"38989","B(-)","Other","1296"
"38990","rh","Other","1296"
"38991","kana","Other","1296"
"38992","ihtiyacı","Other","1296"
"38993","var","Other","1296"
"38994","05373467642","Other","1296"
"38995","Bülent","Person","1296"
"38997","@mrtclkr","Person","1297"
"38998","Hay","Other","1297"
"38999","MaşAllah","Other","1297"
"39001",")","Other","1297"
"39003","RT","Other","1298"
"39004","@uleErtem","Person","1298"
"39006","@ahmetsafak_tc","Person","1298"
"39007","@kusenakitap","Organization","1298"
"39008","yine","Other","1298"
"39009","son","Other","1298"
"39010","ses","Other","1298"
"39011","açıp","Other","1298"
"39012","dinliyorum","Other","1298"
"39013","eserlerinizi","Other","1298"
"39014","hatırlarsanız","Other","1298"
"39015","demiştim","Other","1298"
"39016","Ankara kitap fuarında","Location","1298"
"39019","pazar","Date","1298"
"39020","günü.","Other","1298"
"39022","RT","Other","1299"
"39023","@uleErtem","Person","1299"
"39025","@ahmetsafak_tc","Person","1299"
"39026","@kusenakitap","Organization","1299"
"39027","harika","Other","1299"
"39028","bi","Other","1299"
"39029","kitaptı","Other","1299"
"39030","Ahmet","Person","1299"
"39031","bey","Other","1299"
"39032","yüreğinize","Other","1299"
"39033","sağlık","Other","1299"
"39034","imzaladığınız","Other","1299"
"39035","günü","Other","1299"
"39036","okudum","Other","1299"
"39037","bitirdim","Other","1299"
"39038","pazar","Date","1299"
"39039","günü","Other","1299"
"39040","Ankara","Location","1299"
"39042","RT","Other","1300"
"39043","@kusenakitap","Organization","1300"
"39045","Ahmet Şafak'ın","Person","1300"
"39047","yeni","Other","1300"
"39048","kitabı","Other","1300"
"39049","Kurdun İntikamı","Product","1300"
"39051","romanına","Other","1300"
"39052","bir","Other","1300"
"39053","telefon","Other","1300"
"39054","mesafesindesiniz.","Other","1300"
"39055","0533","Other","1300"
"39056","8176214","Other","1300"
"39057","https","Other","1300"
"39058","//t.co/tt0kgitSqM","Other","1300"
"39060","Kitaplarımıza","Other","1301"
"39061","ulaşmak","Other","1301"
"39062","çok","Other","1301"
"39063","kolay.Okuyun","Other","1301"
"39064","sohbet","Other","1301"
"39065","edelim.","Other","1301"
"39066","https","Other","1301"
"39067","//t.co/SXnFoH2Nfq","Other","1301"
"39069","RT","Other","1302"
"39070","@kusenakitap","Organization","1302"
"39072","Liberate","Other","1302"
"39073","me","Other","1302"
"39074","ex","Other","1302"
"39075","inferis","Other","1302"
"39076","ne","Other","1302"
"39077","demek?Ahtapot","Other","1302"
"39078","isimli","Other","1302"
"39079","ezoterik","Other","1302"
"39080","örgüt","Other","1302"
"39081","Türkiye'yi","Location","1302"
"39082","nasıl","Other","1302"
"39083","çökertmek","Other","1302"
"39084","istiyor?Cevabı","Other","1302"
"39085","bu","Other","1302"
"39086","kitapta..","Other","1302"
"39087","https…","Other","1302"
"39089","Ezoterik","Other","1303"
"39090","bir","Other","1303"
"39091","örgüt","Other","1303"
"39092","Türkiye'nin","Location","1303"
"39093","başına","Other","1303"
"39094","bela.Ülkeyi","Other","1303"
"39095","ekonomik","Other","1303"
"39096","yöntemle","Other","1303"
"39097","işgal","Other","1303"
"39098","ediyorlar.Ama","Other","1303"
"39099","Nasıl?Okuyun","Other","1303"
"39100","konuşalım.","Other","1303"
"39101","https","Other","1303"
"39102","//t.co/7YoFgrTsdd","Other","1303"
"39104","RT","Other","1304"
"39105","@kusenakitap","Organization","1304"
"39107","Devletin","Other","1304"
"39108","Ebed","Other","1304"
"39109","Müddet","Other","1304"
"39110","savaşçıları","Other","1304"
"39111","kim?İhtilallerde","Other","1304"
"39112","rolü","Other","1304"
"39113","nedir?Kime","Other","1304"
"39114","karşı","Other","1304"
"39115","savaşıyorlar?Cevabı","Other","1304"
"39116","Ahmet Şafak'ın","Person","1304"
"39118","Kurdun İntikamı","Product","1304"
"39121","Türk","Other","1305"
"39122","Devlet","Other","1305"
"39123","sahipsiz","Other","1305"
"39124","mi?Yoksa","Other","1305"
"39125","varlığını","Other","1305"
"39126","yüz","Other","1305"
"39127","yıllarca","Other","1305"
"39128","devam","Other","1305"
"39129","ettiren","Other","1305"
"39130","derin","Other","1305"
"39131","milletin","Other","1305"
"39132","evlatları","Other","1305"
"39133","mı","Other","1305"
"39134","var?Okuyun","Other","1305"
"39135","konuşalım.","Other","1305"
"39136","https","Other","1305"
"39137","//t.co/Fe1o2aNmyu","Other","1305"
"39139","RT","Other","1306"
"39140","@kusenakitap","Organization","1306"
"39142","11 Eylül","Date","1306"
"39144","gecesi","Other","1306"
"39145","şehit","Other","1306"
"39146","edilen","Other","1306"
"39147","Oğuz Altay'ın","Person","1306"
"39149","yıllar","Other","1306"
"39150","sonra","Other","1306"
"39151","ortaya","Other","1306"
"39152","çıkan","Other","1306"
"39153","not","Other","1306"
"39154","defteri","Other","1306"
"39155","hangi","Other","1306"
"39156","sır","Other","1306"
"39157","perdesini","Other","1306"
"39158","aralayacak?Cevabı","Other","1306"
"39159","Kur…","Other","1306"
"39161","Roman","Other","1307"
"39162","oldukça","Other","1307"
"39163","acı","Other","1307"
"39164","bir","Other","1307"
"39165","olayla","Other","1307"
"39166","başlıyor.Bir","Other","1307"
"39167","şehidin","Other","1307"
"39168","not","Other","1307"
"39169","defteri","Other","1307"
"39170","bir","Other","1307"
"39171","çok","Other","1307"
"39172","sırlı","Other","1307"
"39173","kapıyı","Other","1307"
"39174","açıyor.Okuyun","Other","1307"
"39175","sohbet","Other","1307"
"39176","edelim.","Other","1307"
"39177","https","Other","1307"
"39178","//t.co/Vlt4p2FEdY","Other","1307"
"39180","RT","Other","1308"
"39181","@kusenakitap","Organization","1308"
"39183","Başbakanlık","Other","1308"
"39184","müsteşarı","Other","1308"
"39185","Alparslan Türkeş","Person","1308"
"39187","ve","Other","1308"
"39188","arkadaşlarına","Other","1308"
"39189","13 Kasım 1960","Date","1308"
"39191","da","Other","1308"
"39192","kimler","Other","1308"
"39193","neden","Other","1308"
"39194","darbe","Other","1308"
"39195","yaptı?Cevabı","Other","1308"
"39196","Kurdun İntikamı","Product","1308"
"39198","ro…","Other","1308"
"39200","Kurdun İntikamı","Product","1309"
"39202","romandan","Other","1309"
"39203","fazlası","Other","1309"
"39204","diyebiliriz.Okuyun","Other","1309"
"39205","görüşelim.","Other","1309"
"39206","https","Other","1309"
"39207","//t.co/Z1ldlC1gwM","Other","1309"
"39209","RT","Other","1310"
"39210","@TuranMerkezi","Organization","1310"
"39212","Derneğimizin","Other","1310"
"39213","kurucularından","Other","1310"
"39214","Turan'ın","Other","1310"
"39215","altın","Other","1310"
"39216","şafağı","Other","1310"
"39217","@ahmetsafak_tc","Person","1310"
"39218","Usta'nın","Other","1310"
"39219","Selam","Other","1310"
"39220","Olsun","Other","1310"
"39221","Turan'a","Other","1310"
"39222","marşını","Other","1310"
"39223","dinleyelim.","Other","1310"
"39225","https","Other","1310"
"39226","…","Other","1310"
"39228","RT","Other","1311"
"39229","@mrtclkr","Person","1311"
"39231","Sn","Other","1311"
"39232","Genel","Other","1311"
"39233","Başkanımız","Other","1311"
"39234","Devlet Bahçeli","Person","1311"
"39236","bugün","Other","1311"
"39237","öğleden","Other","1311"
"39238","sonra","Other","1311"
"39239","sağlığına","Other","1311"
"39240","kavuşmuş","Other","1311"
"39241","olarak","Other","1311"
"39242","taburcu","Other","1311"
"39243","olacaklar","Other","1311"
"39244","Rabbime","Other","1311"
"39245","sonsuz","Other","1311"
"39246","şükürler","Other","1311"
"39247","…","Other","1311"
"39249","https","Other","1312"
"39250","//t.co/auu0uB9StN","Other","1312"
"39251","Selam","Other","1312"
"39252","Olsun","Other","1312"
"39253","Turana","Other","1312"
"39256","Tarihte","Other","1313"
"39257","yaşanan","Other","1313"
"39258","bütün","Other","1313"
"39259","olayların","Other","1313"
"39260","milletler","Other","1313"
"39261","mücadelesi","Other","1313"
"39262","ile","Other","1313"
"39263","açıklanabilecek","Other","1313"
"39264","yönü","Other","1313"
"39265","vardır.Hamasetle","Other","1313"
"39266","yaklaşmak","Other","1313"
"39267","gerçeği","Other","1313"
"39268","gizler.Oldu","Other","1313"
"39269","ama","Other","1313"
"39270","niye","Other","1313"
"39271","oldu","Other","1313"
"39273","20 'Ocak'ta","Date","1314"
"39275","Ruslar","Other","1314"
"39276","Karabağ","Location","1314"
"39277","bizimdir","Other","1314"
"39278","diyen","Other","1314"
"39279","Azerbaycan","Location","1314"
"39280","Türklüğünü","Other","1314"
"39281","boğmak","Other","1314"
"39282","istedi.Türk","Other","1314"
"39283","toprağını","Other","1314"
"39284","Ermenistana","Location","1314"
"39285","peşkeş","Other","1314"
"39286","çeken","Other","1314"
"39287","Rus","Other","1314"
"39288","Türkü","Other","1314"
"39289","katletti","Other","1314"
"39291","20 Ocak'ta","Date","1315"
"39293","Azerbaycan","Location","1315"
"39294","Türkleri","Other","1315"
"39295","hürriyet","Other","1315"
"39296","için","Other","1315"
"39297","canlarından","Other","1315"
"39298","geçti.","Other","1315"
"39299","Kızıl Rusyanın","Location","1315"
"39300","tankları","Other","1315"
"39301","hürriyet","Other","1315"
"39302","ateşi","Other","1315"
"39303","karşısında","Other","1315"
"39304","eridi.Bir","Other","1315"
"39305","halk","Other","1315"
"39306","Ulus","Other","1315"
"39307","oldu.","Other","1315"
"39309","@hakan_1907_74","Person","1316"
"39310","??imdilik","Other","1316"
"39311","hayır.İlgine","Other","1316"
"39312","teşekkürler","Other","1316"
"39313","kardeşim","Other","1316"
"39315","RT","Other","1317"
"39316","@kusenakitap","Organization","1317"
"39318","Ahmet şafak","Person","1317"
"39320","KURDUN ÌNTÌKAMI","Product","1317"
"39321","\nhttps","Organization","1317"
"39322","//t.co/p9xZ5Sunsw'dan","Other","1317"
"39323","sipariş","Other","1317"
"39324","verebilirsiniz","Other","1317"
"39325","https","Other","1317"
"39326","//t.co/QNzoQ0pbX2","Other","1317"
"39328","RT","Other","1318"
"39329","@kusenakitap","Organization","1318"
"39331","Ahmet şafak","Person","1318"
"39333","KURDUN ÌNTÌKAMI","Product","1318"
"39334","Kùsena Yayın Sipariş Hattı","Organization","1318"
"39338","(","Other","1318"
"39339","Ahmet Şafak","Person","1318"
"39341","Ìmzali)","Other","1318"
"39342","05338176214","Other","1318"
"39343","https","Other","1318"
"39344","//t.co/NniLUjooLn","Other","1318"
"39346","RT","Other","1319"
"39347","@kusenakitap","Organization","1319"
"39349","Ahmet şafak","Person","1319"
"39351","KURDUN ÌNTÌKAMI","Product","1319"
"39352","D&R","Organization","1319"
"39353","Mağazalarindan","Other","1319"
"39354","alabilir","Other","1319"
"39355","D&R Store'dan","Organization","1319"
"39357","sipariş","Other","1319"
"39358","verebilirsiniz","Other","1319"
"39359","https","Other","1319"
"39360","//t.co/gl1X5foeO1","Other","1319"
"39362","RT","Other","1320"
"39363","@kusenakitap","Organization","1320"
"39365","Ahmet şafak","Person","1320"
"39367","KURDUN ÌNTÌKAMI","Product","1320"
"39368","\nhttps","Other","1320"
"39369","//t.co/Mxmrglcc5W'dan","Other","1320"
"39370","sipariş","Other","1320"
"39371","verebilirsiniz","Other","1320"
"39372","https","Other","1320"
"39373","//t.co/SnMqkPQE4m","Other","1320"
"39375","RT","Other","1321"
"39376","@oguzhanbaykustr","Person","1321"
"39380","Asker","Other","1321"
"39381","ya","Other","1321"
"39382","da","Other","1321"
"39383","polis","Other","1321"
"39384","bütün","Other","1321"
"39385","şehitlerimize","Other","1321"
"39386","minnet","Other","1321"
"39387","ve","Other","1321"
"39388","saygı","Other","1321"
"39389","ile!","Other","1321"
"39392","@ahmetsafak_tc","Organization","1321"
"39393","\nhttps","Other","1321"
"39394","//t.co/Jt5420p1Mv","Other","1321"
"39396","@almilamaras","Person","1322"
"39397","@Murat_ide","Person","1322"
"39398","Burda","Other","1322"
"39399","ilan","Other","1322"
"39400","yok","Other","1322"
"39401","Almıla","Other","1322"
"39402","da","Other","1322"
"39403","yok..Mesafe","Other","1322"
"39404","vurgusu","Other","1322"
"39405","var.Bunu","Other","1322"
"39406","anlamanı","Other","1322"
"39407","beklerdim.Genel","Other","1322"
"39408","Başkan","Other","1322"
"39409","lafzına","Other","1322"
"39410","gerek","Other","1322"
"39411","duymadan","Other","1322"
"39413","(","Other","1322"
"39415","An","Other","1323"
"39416","itibariyle","Other","1323"
"39417","başlıyoruz.Söz","Other","1323"
"39418","Müzik","Other","1323"
"39419","Ahmet şafak","Person","1323"
"39421","huzurlarınızda","Other","1323"
"39422","..BengüTürk","Organization","1323"
"39423","de..","Other","1323"
"39424","https","Other","1323"
"39425","//t.co/Q9swws8A88","Other","1323"
"39427","RT","Other","1324"
"39428","@OguzlardanFatih","Person","1324"
"39430","@ahmetsafak_tc","Person","1324"
"39431","eser","Other","1324"
"39432","sahibi","Other","1324"
"39433","@zeynepgnydn1","Person","1324"
"39434","hanıma","Other","1324"
"39435","teşekkürlerimi","Other","1324"
"39436","sunuyorum.","Other","1324"
"39437","Taşa","Other","1324"
"39438","kimlik","Other","1324"
"39439","veren","Other","1324"
"39440","insanlara","Other","1324"
"39441","saygım","Other","1324"
"39442","derunidir.","Other","1324"
"39444","Editörün","Other","1325"
"39445","Notları","Other","1325"
"39446","ile","Other","1325"
"39447","BengüTürkde","Organization","1325"
"39448","adeta","Other","1325"
"39449","görüntülü","Other","1325"
"39450","makale","Other","1325"
"39451","yazan","Other","1325"
"39452","Çiğdem'i","Person","1325"
"39453","kutluyorum.Terör","Other","1325"
"39454","meselesini","Other","1325"
"39455","o","Other","1325"
"39456","kadar","Other","1325"
"39457","güzel","Other","1325"
"39458","derleyip","Other","1325"
"39459","toparladı","Other","1325"
"39460","ki.Helal","Other","1325"
"39462","Bir","Other","1326"
"39463","Allahın","Other","1326"
"39464","kulu","Other","1326"
"39465","bu","Other","1326"
"39466","hanıma","Other","1326"
"39467","hayat","Other","1326"
"39469","abartıları","Other","1326"
"39470","tiyatro","Other","1326"
"39471","boyutunda","Other","1326"
"39472","yaşamak","Other","1326"
"39473","değildir","Other","1326"
"39474","https","Other","1326"
"39475","//t.co/Rq9rG7icEs","Other","1326"
"39476","diyelim.","Other","1326"
"39477","https","Other","1326"
"39478","//t.co/0TNp0QVqcl","Other","1326"
"39480","RT","Other","1327"
"39481","@zeynepgnydn1","Person","1327"
"39483","@ahmetsafak_tc","Person","1327"
"39484","@OguzlardanFatih","Person","1327"
"39485","Estağfurullah","Other","1327"
"39486","bu","Other","1327"
"39487","güzel","Other","1327"
"39488","fikri","Other","1327"
"39489","konuşmaya","Other","1327"
"39490","şahit","Other","1327"
"39491","olmak","Other","1327"
"39492","çok","Other","1327"
"39493","keyifliydi.","Other","1327"
"39494","Ben","Other","1327"
"39495","size","Other","1327"
"39496","teşekkür","Other","1327"
"39497","eder…","Other","1327"
"39499","@ddmett","Person","1328"
"39500","Görmedim.Ne","Other","1328"
"39501","zaman","Other","1328"
"39502","gönderdiniz?","Other","1328"
"39504","RT","Other","1329"
"39505","@OguzlardanFatih","Person","1329"
"39507","@ahmetsafak_tc","Person","1329"
"39509","Türk","Other","1329"
"39510","olmak","Other","1329"
"39511","sanatı\","Other","1329"
"39513","isimli","Other","1329"
"39514","eserinle","Other","1329"
"39515","bu","Other","1329"
"39516","mevzuya","Other","1329"
"39517","açıklık","Other","1329"
"39518","getirdin","Other","1329"
"39519","...","Other","1329"
"39520","Bize","Other","1329"
"39521","değerlendirmesi","Other","1329"
"39522","düşüyor","Other","1329"
"39523","...","Other","1329"
"39524","@z…","Other","1329"
"39526","@OguzlardanFatih","Person","1330"
"39527","@zeynepgnydn1","Person","1330"
"39528","Postmodernizm","Other","1330"
"39530","Bu","Other","1330"
"39531","tabir","Other","1330"
"39532","ilk","Other","1330"
"39533","kez","Other","1330"
"39534","mimarlık","Other","1330"
"39535","alanında","Other","1330"
"39536","kullanıldı.Ama","Other","1330"
"39537","burda","Other","1330"
"39538","ne","Other","1330"
"39539","kadar","Other","1330"
"39540","cuk","Other","1330"
"39541","oturdu","Other","1330"
"39542","bilemedim.","Other","1330"
"39544","RT","Other","1331"
"39545","@OguzlardanFatih","Person","1331"
"39547","@ahmetsafak_tc","Person","1331"
"39548","bu","Other","1331"
"39549","tasarımın","Other","1331"
"39550","bendeki","Other","1331"
"39551","çağrıştırması","Other","1331"
"39552","kültürel","Other","1331"
"39553","hatıraya","Other","1331"
"39554","dayalı","Other","1331"
"39555","postmodernizm","Other","1331"
"39557","bilgi","Other","1331"
"39558","aydınlık;","Other","1331"
"39559","medrese","Other","1331"
"39560","ve","Other","1331"
"39561","…","Other","1331"
"39563","@zeynepgnydn1","Person","1332"
"39564","Evet","Other","1332"
"39565","Cümle","Other","1332"
"39566","kapısı","Other","1332"
"39568","önemli","Other","1332"
"39569","bir","Other","1332"
"39570","örnek.Sadece","Other","1332"
"39571","bu","Other","1332"
"39572","kapı","Other","1332"
"39573","formu","Other","1332"
"39574","üzerinden","Other","1332"
"39575","iz","Other","1332"
"39576","sürebiliriz.Türk","Other","1332"
"39577","mimarisinin","Other","1332"
"39578","felsefesi","Other","1332"
"39579","yapılmalı","Other","1332"
"39580","derim","Other","1332"
"39581",")","Other","1332"
"39583","RT","Other","1333"
"39584","@zeynepgnydn1","Person","1333"
"39586","@ahmetsafak_tc","Person","1333"
"39587","elbette..","Other","1333"
"39588","Biz","Other","1333"
"39589","sanıldığının","Other","1333"
"39590","aksine","Other","1333"
"39591","yalnız","Other","1333"
"39592","konar","Other","1333"
"39593","göçer","Other","1333"
"39594","bir","Other","1333"
"39595","millet","Other","1333"
"39596","değiliz.","Other","1333"
"39597","Bakınız","Other","1333"
"39598","cümle","Other","1333"
"39599","kapısı","Other","1333"
"39600","hoşgeldin","Other","1333"
"39601","de…","Other","1333"
"39603","RT","Other","1334"
"39604","@zeynepgnydn1","Person","1334"
"39606","@ahmetsafak_tc","Person","1334"
"39607","milli","Other","1334"
"39608","mefkure","Other","1334"
"39609","sanatla","Other","1334"
"39610","başlar","Other","1334"
"39611","ve","Other","1334"
"39612","mimarlıkta","Other","1334"
"39613","sanatın","Other","1334"
"39614","zirveye","Other","1334"
"39615","vurumudur.","Other","1334"
"39616","Milli","Other","1334"
"39617","olmak","Other","1334"
"39618","her","Other","1334"
"39619","alanda","Other","1334"
"39620","olmalı","Other","1334"
"39621","dilde","Other","1334"
"39623","Türk","Other","1335"
"39624","Milliyetçiliğinin","Other","1335"
"39625","alanı","Other","1335"
"39626","çok","Other","1335"
"39627","geniştir.Sadece","Other","1335"
"39628","güncel","Other","1335"
"39629","siyasetle","Other","1335"
"39630","sınırlanamaz.Edebiyat","Other","1335"
"39631","bütün","Other","1335"
"39632","bu","Other","1335"
"39633","sahalar","Other","1335"
"39634","bize","Other","1335"
"39635","kaynaktır","Other","1335"
"39637","@zeynepgnydn1","Person","1336"
"39638","Ortaasya","Location","1336"
"39639","ile","Other","1336"
"39640","Anadolu","Location","1336"
"39641","arasında","Other","1336"
"39642","bir","Other","1336"
"39643","mimari","Other","1336"
"39644","bağlantı","Other","1336"
"39645","vardır","Other","1336"
"39646","diyebilir","Other","1336"
"39647","miyiz?Örneğin","Other","1336"
"39648","Selçuklu","Other","1336"
"39649","yapıları","Other","1336"
"39650","ile","Other","1336"
"39651","Timur","Other","1336"
"39652","mimarisi","Other","1336"
"39653","vb.","Other","1336"
"39655","RT","Other","1337"
"39656","@zeynepgnydn1","Person","1337"
"39658","@ahmetsafak_tc","Person","1337"
"39659","Türk","Other","1337"
"39660","mimarisi","Other","1337"
"39661","ekolojik","Other","1337"
"39662","insan","Other","1337"
"39663","ölçeğini","Other","1337"
"39664","kaybetmeyen","Other","1337"
"39665","ve","Other","1337"
"39666","samimi","Other","1337"
"39667","yapılardır.","Other","1337"
"39669","@zeynepgnydn1","Person","1338"
"39670","Türk","Other","1338"
"39671","Mimarisi","Other","1338"
"39672","ile","Other","1338"
"39673","daha","Other","1338"
"39674","çok","Other","1338"
"39675","haşır","Other","1338"
"39676","neşir","Other","1338"
"39677","olmalıyız.Lütfen","Other","1338"
"39678","eserlerinizi","Other","1338"
"39679","ve","Other","1338"
"39680","mimarlık","Other","1338"
"39681","hakkındaki","Other","1338"
"39682","görüşlerinizi","Other","1338"
"39683","paylaşınız","Other","1338"
"39685","RT","Other","1339"
"39686","@zeynepgnydn1","Person","1339"
"39688","@ahmetsafak_tc","Person","1339"
"39689","evet","Other","1339"
"39690","doğa","Other","1339"
"39691","tarih","Other","1339"
"39692","geçmiş","Other","1339"
"39693","ve","Other","1339"
"39694","gelecek","Other","1339"
"39695","kurgusuyla","Other","1339"
"39697","bir","Other","1339"
"39698","senteze","Other","1339"
"39699","ulaşma","Other","1339"
"39700","hedefi","Other","1339"
"39701","diyelim...","Other","1339"
"39703","@zeynepgnydn1","Person","1340"
"39704","Ve","Other","1340"
"39705","cumbaların","Other","1340"
"39706","dünyası..Genel","Other","1340"
"39707","yapı","Other","1340"
"39708","bu","Other","1340"
"39709","kahverengi","Other","1340"
"39710","çıkmalarla","Other","1340"
"39711","nefes","Other","1340"
"39712","alıyor.Çok","Other","1340"
"39713","güzel.Tebrikler","Other","1340"
"39715","@zeynepgnydn1","Person","1341"
"39716","Türk-İslam","Other","1341"
"39717","mimarisi","Other","1341"
"39718","ile","Other","1341"
"39719","teorik","Other","1341"
"39720","olarak","Other","1341"
"39721","ilgilenen","Other","1341"
"39722","biri","Other","1341"
"39723","olarak","Other","1341"
"39724","burda","Other","1341"
"39725","terkip","Other","1341"
"39726","görüyoruz.Modern","Other","1341"
"39727","damar","Other","1341"
"39728","güçlü","Other","1341"
"39729","ama","Other","1341"
"39730","gelenek","Other","1341"
"39731","gülümsüyor","Other","1341"
"39733","RT","Other","1342"
"39734","@zeynepgnydn1","Person","1342"
"39736","Cumbaların","Other","1342"
"39737","armonisi...\n","Organization","1342"
"39738","Centrum Garden Karma Projesi.","Organization","1342"
"39741","Isparta","Location","1342"
"39742","https","Other","1342"
"39743","//t.co/jdbzFKuEa6","Other","1342"
"39745","RT","Other","1343"
"39746","@zeynepgnydn1","Person","1343"
"39748","Gelenekselci","Other","1343"
"39749","olduğun","Other","1343"
"39750","kadar","Other","1343"
"39751","yenilikçi","Other","1343"
"39752","ol","Other","1343"
"39754","Hacı Bektaşi Veli Üniversitesi Rektörlük","Organization","1343"
"39759","https","Other","1343"
"39760","//t.co/JD6ZtndzLC","Other","1343"
"39762","RT","Other","1344"
"39763","@zeynepgnydn1","Person","1344"
"39765","Bana","Other","1344"
"39766","göre","Other","1344"
"39768","mutluluk\","Other","1344"
"39770","basitlik","Other","1344"
"39771","içermeyen","Other","1344"
"39772","yalınlıktan","Other","1344"
"39773","gelir.","Other","1344"
"39774","Boethıus","Person","1344"
"39775","da","Other","1344"
"39776","mutluluğu","Other","1344"
"39777","aklın","Other","1344"
"39778","bir","Other","1344"
"39779","durumu","Other","1344"
"39780","olarak","Other","1344"
"39781","görür.","Other","1344"
"39782","https","Other","1344"
"39783","//t…","Other","1344"
"39785","Bugün","Other","1345"
"39786","inşAllah","Other","1345"
"39787","SÖZ","Other","1345"
"39788","MÜZİK","Other","1345"
"39789","Ahmet şafak'da","Person","1345"
"39790","buluşacağız.","Other","1345"
"39791","BengüTürk tv","Organization","1345"
"39793","de","Other","1345"
"39794","saat","Other","1345"
"39795","20.30","Date","1345"
"39796","da.Burda","Other","1345"
"39797","vicdanlı","Other","1345"
"39798","cesaret","Other","1345"
"39799","söz","Other","1345"
"39800","olur","Other","1345"
"39801","ezgiler","Other","1345"
"39802","müzik","Other","1345"
"39803","olur","Other","1345"
"39805","https","Other","1346"
"39806","//t.co/L4mSmgO8hS","Other","1346"
"39807","Yanımda","Other","1346"
"39808","olsan","Other","1346"
"39809","bile","Other","1346"
"39810","sen","Other","1346"
"39811","benden","Other","1346"
"39812","uzaktasın...","Other","1346"
"39814","@Arzkylk","Person","1347"
"39815","Günlerdir","Other","1347"
"39816","her","Other","1347"
"39817","tarafta","Other","1347"
"39818","reklam","Other","1347"
"39819","vardı.Bengütürk","Organization","1347"
"39820","de","Other","1347"
"39821","Söz","Other","1347"
"39822","Müzik","Other","1347"
"39823","Ahmet şafak","Person","1347"
"39825","programında","Other","1347"
"39826","da","Other","1347"
"39827","anonslar","Other","1347"
"39828","yaptık.","Other","1347"
"39830","@ahmetoksuz33","Person","1348"
"39831","@kusenakitap","Organization","1348"
"39832","Keyifle","Other","1348"
"39833","okuyun.Görüşünüzü","Other","1348"
"39834","paylaşın.","Other","1348"
"39836","@Arzkylk","Person","1349"
"39837","İki","Other","1349"
"39838","gün","Other","1349"
"39839","önce","Other","1349"
"39840","Ankarada","Location","1349"
"39841","idik","Other","1349"
"39843",")","Other","1349"
"39845","RT","Other","1350"
"39846","@kusenakitap","Organization","1350"
"39848","@ahmetsafak_tc","Person","1350"
"39849","KURDUN 'İNTİKAMI.","Product","1350"
"39850","D&R","Organization","1350"
"39851","Mağazalarında","Other","1350"
"39852","ve","Other","1350"
"39853","D&R","Organization","1350"
"39854","ın","Other","1350"
"39855","internet","Other","1350"
"39856","sitesinde","Other","1350"
"39857","(D&R Store)","Organization","1350"
"39859","bulabilirsiniz.","Other","1350"
"39860","https","Other","1350"
"39861","//t.co/…","Other","1350"
